timestamp,rssi,lqi
1751743633,-83,40
1751743633,-86,28
1751743633,-83,40
1751743634,-85,32
1751743634,-87,24
1751743634,-86,28
1751743634,-84,36
1751743634,-82,44
1751743634,-83,40
1751743634,-82,44
1751743634,-84,36
1751743634,-85,32
1751743634,-86,28
1751743634,-86,28
1751743635,-86,28
1751743635,-88,20
1751743635,-88,20
1751743635,-86,28
1751743635,-87,24
1751743635,-88,20
1751743635,-87,24
1751743635,-89,16
1751743635,-86,28
1751743635,-88,20
1751743635,-90,12
1751743636,-93,0
1751743636,-92,4
1751743636,-91,8
1751743636,-88,20
1751743636,-87,24
1751743636,-87,24
1751743636,-86,28
1751743636,-87,24
1751743636,-87,24
1751743636,-88,20
1751743636,-88,20
1751743636,-87,24
1751743636,-88,20
1751743636,-88,20
1751743637,-90,12
1751743637,-89,16
1751743637,-90,12
1751743637,-89,16
1751743637,-88,20
1751743637,-87,24
1751743637,-89,16
1751743637,-89,16
1751743637,-90,12
1751743637,-91,8
1751743637,-92,4
1751743638,-92,4
1751743638,-91,8
1751743638,-92,4
1751743638,-90,12
1751743638,-90,12
1751743638,-90,12
1751743638,-87,24
1751743638,-86,28
1751743638,-87,24
1751743638,-89,16
1751743638,-89,16
1751743638,-91,8
1751743638,-91,8
1751743639,-91,8
1751743639,-89,16
1751743639,-90,12
1751743639,-89,16
1751743639,-89,16
1751743639,-89,16
1751743639,-90,12
1751743639,-91,8
1751743639,-91,8
1751743639,-90,12
1751743639,-92,4
1751743640,-92,4
1751743640,-91,8
1751743640,-88,20
1751743640,-87,24
1751743640,-84,36
1751743640,-83,40
1751743640,-83,40
1751743640,-88,20
1751743640,-91,8
1751743640,-92,4
1751743640,-91,8
1751743641,-88,20
1751743641,-88,20
1751743641,-87,24
1751743641,-85,32
1751743641,-85,32
1751743641,-84,36
1751743641,-84,36
1751743641,-83,40
1751743641,-83,40
1751743641,-82,44
1751743641,-82,44
1751743642,-83,40
1751743642,-82,44
1751743642,-84,36
1751743642,-84,36
1751743642,-84,36
1751743642,-84,36
1751743642,-84,36
1751743642,-84,36
1751743642,-84,36
1751743642,-84,36
1751743642,-84,36
1751743643,-88,20
1751743643,-91,8
1751743643,-89,16
1751743643,-84,36
1751743643,-81,48
1751743643,-81,48
1751743643,-82,44
1751743643,-82,44
1751743643,-85,32
1751743643,-84,36
1751743643,-84,36
1751743643,-82,44
1751743644,-81,48
1751743644,-82,44
1751743644,-89,16
1751743644,-82,44
1751743644,-85,32
1751743644,-85,32
1751743644,-86,28
1751743644,-84,36
1751743644,-83,40
1751743644,-83,40
1751743644,-87,24
1751743645,-85,32
1751743645,-85,32
1751743645,-88,20
1751743645,-84,36
1751743645,-85,32
1751743645,-80,52
1751743645,-80,52
1751743645,-79,56
1751743645,-81,48
1751743645,-82,44
1751743645,-80,52
1751743646,-81,48
1751743646,-80,52
1751743646,-80,52
1751743646,-82,44
1751743646,-83,40
1751743646,-83,40
1751743646,-82,44
1751743646,-81,48
1751743646,-82,44
1751743646,-82,44
1751743646,-81,48
1751743647,-83,40
1751743647,-85,32
1751743647,-85,32
1751743647,-83,40
1751743647,-83,40
1751743647,-87,24
1751743647,-87,24
1751743647,-84,36
1751743647,-87,24
1751743647,-89,16
1751743647,-87,24
1751743648,-87,24
1751743648,-85,32
1751743648,-82,44
1751743648,-84,36
1751743648,-87,24
1751743648,-86,28
1751743648,-83,40
1751743648,-84,36
1751743648,-82,44
1751743648,-82,44
1751743648,-82,44
1751743649,-79,56
1751743649,-80,52
1751743649,-81,48
1751743649,-80,52
1751743649,-87,24
1751743649,-82,44
1751743649,-77,64
1751743649,-88,20
1751743649,-82,44
1751743649,-78,60
1751743649,-86,28
1751743650,-81,48
1751743650,-79,56
1751743650,-80,52
1751743650,-80,52
1751743650,-78,60
1751743650,-80,52
1751743650,-81,48
1751743650,-84,36
1751743650,-80,52
1751743650,-79,56
1751743650,-87,24
1751743651,-78,60
1751743651,-85,32
1751743651,-79,56
1751743651,-87,24
1751743651,-76,68
1751743651,-84,36
1751743651,-82,44
1751743651,-83,40
1751743651,-84,36
1751743651,-80,52
1751743651,-83,40
1751743652,-83,40
1751743652,-83,40
1751743652,-82,44
1751743652,-87,24
1751743652,-77,64
1751743652,-88,20
1751743652,-78,60
1751743652,-78,60
1751743652,-84,36
1751743652,-83,40
1751743652,-86,28
1751743653,-81,48
1751743653,-83,40
1751743653,-86,28
1751743653,-83,40
1751743653,-85,32
1751743653,-86,28
1751743653,-82,44
1751743653,-85,32
1751743653,-84,36
1751743653,-85,32
1751743653,-86,28
1751743654,-85,32
1751743654,-86,28
1751743654,-85,32
1751743654,-83,40
1751743654,-83,40
1751743654,-87,24
1751743654,-86,28
1751743654,-86,28
1751743654,-86,28
1751743654,-84,36
1751743654,-84,36
1751743654,-86,28
1751743655,-84,36
1751743655,-82,44
1751743655,-84,36
1751743655,-83,40
1751743655,-83,40
1751743655,-82,44
1751743655,-83,40
1751743655,-84,36
1751743655,-84,36
1751743655,-83,40
1751743655,-85,32
1751743656,-83,40
1751743656,-82,44
1751743656,-81,48
1751743656,-82,44
1751743656,-81,48
1751743656,-82,44
1751743656,-82,44
1751743656,-80,52
1751743656,-79,56
1751743656,-81,48
1751743656,-80,52
1751743657,-79,56
1751743657,-80,52
1751743657,-80,52
1751743657,-78,60
1751743657,-79,56
1751743657,-78,60
1751743657,-78,60
1751743657,-79,56
1751743657,-80,52
1751743657,-79,56
1751743657,-81,48
1751743658,-79,56
1751743658,-80,52
1751743658,-82,44
1751743658,-82,44
1751743658,-81,48
1751743658,-79,56
1751743658,-77,64
1751743658,-81,48
1751743658,-77,64
1751743658,-83,40
1751743658,-81,48
1751743658,-79,56
1751743659,-83,40
1751743659,-84,36
1751743659,-79,56
1751743659,-80,52
1751743659,-79,56
1751743659,-78,60
1751743659,-80,52
1751743659,-86,28
1751743659,-79,56
1751743659,-81,48
1751743659,-78,60
1751743659,-82,44
1751743660,-89,16
1751743660,-80,52
1751743660,-81,48
1751743660,-78,60
1751743660,-85,32
1751743660,-78,60
1751743660,-78,60
1751743660,-84,36
1751743660,-91,8
1751743660,-80,52
1751743660,-77,64
1751743661,-78,60
1751743661,-79,56
1751743661,-79,56
1751743661,-80,52
1751743661,-85,32
1751743661,-77,64
1751743661,-83,40
1751743661,-81,48
1751743661,-76,68
1751743661,-80,52
1751743661,-92,4
1751743662,-89,16
1751743662,-85,32
1751743662,-88,20
1751743662,-84,36
1751743662,-93,0
1751743662,-83,40
1751743662,-81,48
1751743662,-80,52
1751743662,-80,52
1751743662,-75,72
1751743662,-79,56
1751743663,-82,44
1751743663,-84,36
1751743663,-90,12
1751743663,-89,16
1751743663,-87,24
1751743663,-83,40
1751743663,-83,40
1751743663,-82,44
1751743663,-78,60
1751743663,-81,48
1751743663,-84,36
1751743664,-84,36
1751743664,-83,40
1751743664,-83,40
1751743664,-82,44
1751743664,-82,44
1751743664,-81,48
1751743664,-81,48
1751743664,-81,48
1751743664,-81,48
1751743664,-82,44
1751743664,-82,44
1751743665,-83,40
1751743665,-83,40
1751743665,-83,40
1751743665,-82,44
