timestamp,rssi,lqi
1751729937,-72,84
1751729937,-72,84
1751729937,-70,92
1751729937,-72,84
1751729937,-85,32
1751729937,-71,88
1751729937,-72,84
1751729937,-70,92
1751729937,-71,88
1751729937,-69,96
1751729938,-71,88
1751729938,-71,88
1751729938,-75,72
1751729938,-75,72
1751729938,-71,88
1751729938,-72,84
1751729938,-73,80
1751729938,-71,88
1751729938,-73,80
1751729938,-72,84
1751729939,-72,84
1751729939,-72,84
1751729939,-70,92
1751729939,-71,88
1751729939,-69,96
1751729939,-70,92
1751729939,-69,96
1751729939,-72,84
1751729939,-75,72
1751729939,-75,72
1751729940,-74,76
1751729940,-75,72
1751729940,-76,68
1751729940,-70,92
1751729940,-71,88
1751729940,-71,88
1751729940,-71,88
1751729940,-73,80
1751729940,-72,84
1751729941,-71,88
1751729941,-73,80
1751729941,-75,72
1751729941,-71,88
1751729941,-70,92
1751729941,-69,96
1751729941,-70,92
1751729941,-70,92
1751729941,-72,84
1751729941,-70,92
1751729942,-71,88
1751729942,-70,92
1751729942,-68,100
1751729942,-69,96
1751729942,-69,96
1751729942,-70,92
1751729942,-71,88
1751729942,-72,84
1751729942,-73,80
1751729942,-72,84
1751729943,-71,88
1751729943,-70,92
1751729943,-74,76
1751729943,-74,76
1751729943,-73,80
1751729943,-72,84
1751729943,-73,80
1751729943,-73,80
1751729943,-73,80
1751729943,-77,64
1751729944,-79,56
1751729944,-86,28
1751729944,-81,48
1751729944,-75,72
1751729944,-77,64
1751729944,-82,44
1751729944,-89,16
1751729944,-80,52
1751729944,-87,24
1751729944,-84,36
1751729944,-82,44
1751729945,-86,28
1751729945,-76,68
1751729945,-77,64
1751729945,-79,56
1751729945,-77,64
1751729945,-76,68
1751729945,-88,20
1751729945,-86,28
1751729945,-85,32
1751729945,-73,80
1751729945,-69,96
1751729945,-71,88
1751729946,-76,68
1751729946,-69,96
1751729946,-67,104
1751729946,-63,120
1751729946,-67,104
1751729946,-68,100
1751729946,-65,112
1751729946,-64,116
1751729946,-64,116
1751729946,-68,100
1751729947,-87,24
1751729947,-88,20
1751729947,-87,24
1751729947,-89,16
1751729947,-90,12
1751729947,-91,8
1751729947,-92,4
1751729947,-90,12
1751729947,-90,12
1751729947,-89,16
1751729947,-76,68
1751729947,-76,68
1751729947,-74,76
1751729947,-76,68
1751729947,-79,56
1751729947,-80,52
1751729947,-83,40
1751729947,-84,36
1751729947,-84,36
1751729947,-85,32
1751729947,-86,28
1751729947,-85,32
1751729947,-85,32
1751729947,-84,36
1751729947,-84,36
1751729947,-84,36
1751729948,-80,52
1751729948,-78,60
1751729948,-78,60
1751729948,-78,60
1751729948,-80,52
1751729948,-78,60
1751729948,-75,72
1751729948,-74,76
1751729948,-75,72
1751729948,-74,76
1751729949,-76,68
1751729949,-75,72
1751729949,-79,56
1751729949,-81,48
1751729949,-79,56
1751729949,-84,36
1751729949,-83,40
1751729949,-84,36
1751729949,-84,36
1751729949,-84,36
1751729949,-84,36
1751729949,-84,36
1751729949,-84,36
1751729949,-84,36
1751729949,-84,36
1751729949,-84,36
1751729949,-85,32
1751729949,-84,36
1751729949,-85,32
1751729949,-84,36
1751729949,-84,36
1751729950,-85,32
1751729950,-85,32
1751729950,-85,32
1751729950,-85,32
1751729950,-85,32
1751729950,-85,32
1751729950,-85,32
1751729950,-85,32
1751729950,-86,28
1751729950,-85,32
1751729950,-85,32
1751729950,-85,32
1751729950,-86,28
1751729950,-85,32
1751729950,-80,52
1751729950,-85,32
1751729950,-85,32
1751729950,-84,36
1751729950,-84,36
1751729950,-84,36
1751729950,-83,40
1751729950,-81,48
1751729950,-81,48
1751729950,-81,48
1751729950,-81,48
1751729951,-79,56
1751729951,-79,56
1751729951,-77,64
1751729951,-75,72
