timestamp_ms,rssi,lqi
0,-70,92
100,-70,92
202,-69,96
303,-69,96
402,-69,96
502,-69,96
602,-69,96
703,-69,96
805,-69,96
905,-68,100
1006,-68,100
1106,-69,96
1205,-68,100
1306,-66,108
1409,-67,104
1509,-67,104
1610,-68,100
1709,-68,100
1808,-66,108
1911,-65,112
2009,-68,100
2111,-66,108
2211,-66,108
2312,-65,112
2415,-64,116
2513,-66,108
2616,-69,96
2716,-72,84
2815,-72,84
2918,-72,84
3018,-68,100
3117,-70,92
3219,-70,92
3320,-67,104
3419,-70,92
3520,-71,88
3620,-69,96
3728,-70,92
3823,-68,100
3924,-68,100
3927,-68,100
4022,-67,104
4125,-65,112
4223,-66,108
4325,-65,112
4425,-66,108
4525,-66,108
4627,-65,112
4726,-64,116
4829,-65,112
4928,-65,112
5028,-66,108
5130,-67,104
5231,-67,104
5331,-68,100
5430,-68,100
5435,-68,100
5532,-69,96
5631,-69,96
5732,-70,92
5834,-70,92
5933,-70,92
6034,-70,92
6136,-73,80
6235,-72,84
6336,-75,72
6343,-75,72
6437,-73,80
6537,-70,92
6543,-70,92
6639,-66,108
6738,-66,108
6839,-67,104
6940,-67,104
7041,-67,104
7141,-66,108
7242,-67,104
7343,-67,104
7442,-66,108
7542,-65,112
7643,-67,104
7744,-66,108
7850,-67,104
7944,-66,108
8045,-68,100
8148,-66,108
8248,-66,108
8347,-67,104
8449,-67,104
8550,-67,104
8650,-69,96
8749,-65,112
8850,-70,92
8952,-68,100
9052,-69,96
9152,-68,100
9253,-67,104
9359,-66,108
9454,-65,112
9555,-64,116
9656,-65,112
9756,-64,116
9857,-65,112
9956,-66,108
10057,-66,108
10158,-67,104
10259,-69,96
10358,-69,96
10461,-70,92
10559,-67,104
10661,-66,108
10761,-65,112
10862,-64,116
10962,-64,116
11062,-65,112
11164,-67,104
11264,-66,108
11363,-66,108
11465,-66,108
11565,-68,100
11666,-67,104
11768,-67,104
11867,-68,100
11968,-68,100
12068,-67,104
12170,-68,100
12270,-68,100
12371,-67,104
12472,-67,104
12571,-67,104
12575,-67,104
12673,-67,104
12772,-67,104
12872,-68,100
12975,-67,104
13075,-67,104
13174,-67,104
13274,-67,104
13377,-67,104
13476,-67,104
13578,-67,104
13678,-67,104
13778,-67,104
13878,-69,96
13980,-67,104
14080,-67,104
14181,-67,104
14281,-68,100
14385,-68,100
14481,-66,108
14582,-68,100
14684,-71,88
14784,-70,92
14885,-69,96
14986,-69,96
15087,-68,100
15185,-67,104
15286,-68,100
15390,-67,104
15492,-68,100
15588,-68,100
15690,-68,100
15790,-68,100
15895,-68,100
15991,-68,100
16091,-68,100
16192,-68,100
16292,-67,104
16392,-67,104
16493,-67,104
16593,-68,100
16693,-68,100
16795,-68,100
16895,-68,100
16997,-69,96
17098,-69,96
17198,-69,96
17297,-69,96
17399,-69,96
17499,-70,92
17599,-70,92
17700,-70,92
17801,-70,92
17902,-69,96
18002,-69,96
18103,-70,92
18204,-70,92
18304,-69,96
18403,-69,96
18505,-69,96
18606,-69,96
18706,-69,96
18808,-69,96
18907,-69,96
19007,-69,96
19107,-69,96
19210,-69,96
19309,-69,96
19409,-69,96
19510,-69,96
19610,-69,96
19711,-69,96
19812,-70,92
19913,-69,96
20013,-69,96
20113,-69,96
20216,-69,96
20316,-70,92
20415,-68,100
20516,-69,96
20618,-69,96
20718,-69,96
20818,-69,96
20918,-69,96
21020,-69,96
21119,-68,100
21220,-66,108
21320,-68,100
21421,-68,100
21522,-69,96
21624,-68,100
21724,-68,100
21824,-68,100
21924,-68,100
22030,-68,100
22125,-68,100
22226,-68,100
22326,-68,100
22426,-68,100
22528,-66,108
22627,-66,108
22728,-66,108
22829,-66,108
22931,-67,104
23030,-67,104
23130,-67,104
23232,-67,104
23333,-67,104
23433,-66,108
23532,-66,108
23635,-66,108
23733,-66,108
23835,-66,108
23936,-67,104
24037,-66,108
24138,-66,108
24238,-66,108
24339,-66,108
24438,-66,108
24538,-67,104
24640,-67,104
24739,-67,104
24842,-66,108
24941,-66,108
25041,-66,108
25141,-66,108
25243,-66,108
25343,-66,108
25443,-66,108
25543,-66,108
25645,-67,104
25747,-67,104
25847,-67,104
25947,-67,104
26048,-67,104
26149,-67,104
26247,-66,108
26349,-67,104
26450,-67,104
26551,-67,104
26651,-69,96
26752,-68,100
26852,-67,104
26951,-67,104
26958,-67,104
27052,-67,104
27153,-67,104
27254,-67,104
27354,-66,108
27455,-65,112
27556,-65,112
27657,-66,108
27758,-66,108
27858,-66,108
27957,-66,108
28060,-67,104
28160,-67,104
28166,-66,108
28259,-66,108
28361,-66,108
28462,-66,108
28562,-66,108
28663,-66,108
28762,-66,108
28862,-66,108
28964,-66,108
29064,-66,108
29166,-66,108
29266,-66,108
29366,-66,108
29466,-66,108
29568,-66,108
29670,-66,108
29769,-66,108
29868,-66,108
29970,-66,108
30071,-66,108
30170,-66,108
30272,-66,108
30372,-66,108
30472,-66,108
30572,-65,112
30674,-65,112
30775,-65,112
30875,-66,108
30976,-66,108
31075,-66,108
31177,-67,104
31278,-66,108
31377,-66,108
31479,-66,108
31578,-67,104
31680,-68,100
31779,-67,104
31880,-67,104
31981,-68,100
32082,-68,100
32182,-66,108
32281,-67,104
32384,-69,96
32482,-69,96
32585,-69,96
32685,-68,100
32786,-68,100
32886,-68,100
32986,-68,100
33087,-65,112
33187,-67,104
33287,-68,100
33389,-69,96
33488,-69,96
33591,-69,96
33690,-67,104
33791,-66,108
33892,-66,108
33993,-66,108
34093,-66,108
34194,-66,108
34293,-66,108
34395,-66,108
34496,-67,104
34595,-66,108
34697,-66,108
34796,-66,108
34898,-65,112
34997,-65,112
35098,-65,112
35198,-65,112
35300,-64,116
35400,-64,116
35502,-65,112
35603,-65,112
35702,-66,108
35803,-65,112
35904,-66,108
36003,-65,112
36104,-65,112
36205,-65,112
36305,-65,112
36407,-65,112
36507,-65,112
36606,-65,112
36708,-65,112
36808,-66,108
36908,-66,108
37009,-66,108
37110,-65,112
37211,-66,108
37312,-67,104
37413,-66,108
37513,-66,108
37613,-65,112
37713,-66,108
37814,-66,108
37915,-66,108
38015,-65,112
38115,-66,108
38215,-65,112
38318,-65,112
38417,-65,112
38518,-65,112
38617,-65,112
38719,-65,112
38819,-65,112
38921,-65,112
39022,-65,112
39120,-65,112
39221,-66,108
39322,-66,108
39422,-66,108
39524,-66,108
39624,-66,108
39724,-65,112
39824,-65,112
39927,-65,112
40027,-66,108
40126,-66,108
40228,-66,108
40328,-65,112
40429,-66,108
40529,-65,112
40629,-65,112
40730,-65,112
40831,-66,108
40931,-66,108
41032,-66,108
41133,-66,108
41233,-66,108
41333,-66,108
41435,-66,108
41535,-66,108
41634,-66,108
41737,-66,108
41835,-66,108
41937,-67,104
42038,-67,104
42138,-67,104
42240,-66,108
42339,-66,108
42439,-66,108
42540,-66,108
42641,-66,108
42741,-66,108
42841,-65,112
42943,-65,112
43043,-65,112
43143,-66,108
43245,-66,108
43345,-66,108
43444,-66,108
43547,-66,108
43647,-66,108
43748,-66,108
43848,-65,112
43948,-66,108
44048,-66,108
44150,-66,108
44251,-66,108
44350,-66,108
44451,-65,112
44552,-65,112
44651,-65,112
44753,-65,112
44854,-66,108
44955,-66,108
45056,-66,108
45154,-66,108
45256,-66,108
45357,-66,108
45457,-66,108
45557,-66,108
45658,-65,112
45759,-66,108
45859,-66,108
45961,-66,108
46068,-66,108
46161,-66,108
46262,-66,108
46363,-66,108
46462,-66,108
46562,-66,108
46663,-66,108
46765,-66,108
46866,-66,108
46966,-66,108
47066,-66,108
47167,-66,108
47268,-66,108
47368,-66,108
47468,-66,108
47569,-66,108
47671,-65,112
47771,-66,108
47870,-65,112
47970,-66,108
48071,-65,112
48173,-66,108
48274,-65,112
48374,-65,112
48474,-65,112
48575,-66,108
48674,-66,108
48776,-66,108
48876,-65,112
48977,-66,108
49077,-66,108
49177,-66,108
49279,-65,112
49380,-66,108
49479,-65,112
49581,-65,112
49680,-65,112
49783,-66,108
49882,-65,112
49983,-66,108
50083,-65,112
50184,-66,108
50285,-66,108
50384,-66,108
50485,-66,108
50587,-66,108
50686,-65,112
50786,-65,112
50887,-65,112
50988,-65,112
51090,-65,112
51188,-65,112
51291,-65,112
51392,-65,112
51490,-65,112
51592,-65,112
51693,-65,112
51792,-65,112
51894,-65,112
51992,-65,112
52100,-65,112
52195,-65,112
52297,-64,116
52396,-64,116
52496,-65,112
52597,-65,112
52697,-64,116
52799,-65,112
52900,-65,112
52999,-65,112
53100,-65,112
53201,-65,112
53303,-65,112
53401,-65,112
53504,-65,112
53602,-65,112
53703,-66,108
53804,-65,112
53904,-65,112
54005,-65,112
54105,-65,112
54205,-64,116
54307,-64,116
54407,-65,112
54508,-65,112
54608,-65,112
54709,-65,112
54809,-65,112
54910,-65,112
55011,-65,112
55113,-65,112
55213,-65,112
55313,-65,112
55412,-65,112
55514,-66,108
55616,-66,108
55716,-65,112
55815,-65,112
55917,-66,108
56018,-65,112
56118,-65,112
56218,-65,112
