timestamp_ms,rssi,lqi
0,-93,0
92,-93,0
197,-93,0
296,-93,0
395,-93,0
406,-93,0
496,-93,0
596,-93,0
696,-93,0
796,-93,0
1099,-93,0
1102,-93,0
1105,-93,0
1110,-93,0
1116,-93,0
1207,-93,0
1314,-93,0
1402,-91,8
1500,-93,0
1505,-93,0
1608,-93,0
1610,-93,0
1726,-93,0
1730,-93,0
1736,-93,0
1821,-93,0
1823,-93,0
1829,-93,0
1831,-93,0
1837,-93,0
2203,-93,0
2209,-93,0
2211,-93,0
2214,-93,0
2417,-93,0
2422,-93,0
2425,-93,0
3015,-89,16
3109,-88,20
3211,-90,12
3214,-91,8
3218,-91,8
3222,-90,12
3226,-91,8
3319,-93,0
3321,-93,0
3325,-93,0
3512,-93,0
3515,-93,0
3518,-93,0
3528,-93,0
3624,-93,0
3626,-93,0
3636,-93,0
3734,-93,0
3740,-93,0
3743,-93,0
3748,-93,0
3814,-91,8
3819,-92,4
3824,-92,4
3922,-92,4
3928,-92,4
3933,-91,8
3941,-90,12
4024,-89,16
4029,-89,16
4034,-90,12
4122,-93,0
4129,-93,0
4216,-87,24
4338,-90,12
4345,-90,12
4418,-90,12
4423,-90,12
4426,-90,12
4431,-92,4
4434,-91,8
4637,-93,0
4644,-93,0
4651,-93,0
4655,-93,0
4658,-93,0
4737,-91,8
4740,-92,4
4747,-92,4
4753,-91,8
4760,-91,8
4844,-92,4
4851,-91,8
4855,-91,8
4861,-91,8
4934,-93,0
4938,-93,0
4945,-93,0
4950,-93,0
4956,-92,4
5039,-92,4
5043,-93,0
5047,-93,0
5060,-93,0
5139,-93,0
5145,-93,0
5151,-93,0
5160,-93,0
5239,-93,0
5245,-93,0
5255,-93,0
5260,-93,0
5346,-93,0
5354,-93,0
5357,-93,0
5360,-93,0
5440,-93,0
5446,-93,0
5451,-93,0
5457,-93,0
5462,-93,0
5549,-90,12
5555,-91,8
5558,-90,12
5562,-91,8
5569,-92,4
5739,-92,4
5745,-91,8
5750,-92,4
5763,-92,4
5825,-93,0
5831,-93,0
5835,-93,0
5841,-93,0
5848,-93,0
5943,-93,0
5947,-93,0
5952,-93,0
5959,-93,0
5965,-93,0
6345,-91,8
6351,-92,4
6361,-93,0
6366,-93,0
6449,-93,0
6453,-93,0
6458,-93,0
6553,-93,0
6560,-93,0
6566,-93,0
6573,-93,0
6576,-93,0
6731,-90,12
6737,-89,16
6746,-89,16
6750,-89,16
6830,-93,0
6834,-93,0
6840,-93,0
6845,-93,0
6849,-93,0
6931,-93,0
7044,-93,0
7049,-93,0
7061,-93,0
7068,-93,0
7334,-93,0
7337,-93,0
7345,-93,0
7350,-93,0
7434,-91,8
7440,-91,8
7447,-91,8
7449,-91,8
7539,-91,8
7635,-91,8
7640,-92,4
7646,-92,4
7652,-91,8
7656,-91,8
7739,-90,12
7745,-90,12
7747,-91,8
7750,-90,12
7836,-92,4
7840,-92,4
7844,-92,4
7847,-91,8
7852,-91,8
7937,-90,12
7944,-90,12
8048,-88,20
8055,-88,20
8138,-91,8
8141,-91,8
8147,-90,12
8240,-90,12
8246,-90,12
8252,-91,8
8258,-91,8
8346,-93,0
8353,-92,4
8356,-92,4
8358,-92,4
8446,-93,0
8448,-93,0
8451,-93,0
8540,-93,0
8541,-93,0
8545,-93,0
8550,-93,0
8555,-93,0
8640,-93,0
8645,-92,4
8655,-92,4
8657,-92,4
8747,-93,0
8753,-93,0
8765,-93,0
8770,-93,0
8849,-93,0
8854,-93,0
8859,-93,0
8953,-93,0
8957,-93,0
8960,-93,0
9050,-93,0
9058,-93,0
9065,-93,0
9155,-93,0
9161,-93,0
9245,-93,0
9252,-93,0
9260,-93,0
9263,-93,0
9346,-93,0
9351,-93,0
9354,-93,0
9447,-93,0
9450,-93,0
9456,-93,0
9459,-93,0
9552,-93,0
9556,-93,0
9560,-93,0
9565,-93,0
9570,-93,0
9647,-93,0
9654,-93,0
9666,-93,0
9672,-93,0
9747,-92,4
9750,-91,8
9758,-91,8
9765,-91,8
9853,-92,4
9855,-92,4
9859,-90,12
9866,-91,8
9965,-90,12
10048,-90,12
10054,-91,8
10056,-90,12
10062,-91,8
10065,-91,8
10153,-91,8
10157,-91,8
10161,-91,8
10165,-91,8
10172,-91,8
10251,-90,12
10369,-90,12
10374,-90,12
10379,-89,16
10467,-89,16
10474,-90,12
10487,-90,12
10554,-90,12
10656,-89,16
10754,-91,8
10757,-90,12
10762,-90,12
10774,-91,8
10852,-91,8
10958,-90,12
10960,-90,12
11059,-90,12
11062,-90,12
11067,-90,12
11160,-90,12
11165,-90,12
11168,-92,4
11171,-90,12
11261,-91,8
11263,-91,8
11267,-91,8
11273,-91,8
11278,-89,16
11356,-91,8
11360,-91,8
11364,-91,8
11367,-91,8
11464,-91,8
11468,-91,8
11473,-92,4
11479,-91,8
11560,-92,4
11564,-92,4
11570,-92,4
11574,-92,4
11657,-93,0
11663,-92,4
11674,-92,4
11679,-92,4
11760,-93,0
11763,-93,0
11768,-93,0
11776,-93,0
11861,-93,0
11863,-93,0
11872,-93,0
11874,-93,0
11960,-93,0
11962,-93,0
11965,-93,0
11969,-93,0
11975,-93,0
12061,-93,0
12067,-93,0
12072,-93,0
12077,-93,0
12261,-93,0
12267,-93,0
12274,-93,0
12281,-92,4
12286,-92,4
12382,-93,0
12462,-90,12
12465,-90,12
12468,-90,12
12471,-90,12
12474,-90,12
12574,-93,0
12577,-93,0
12584,-93,0
12662,-91,8
12669,-92,4
12676,-93,0
12680,-93,0
12682,-93,0
12765,-91,8
12774,-91,8
12779,-91,8
12786,-91,8
12874,-93,0
12876,-93,0
12883,-93,0
12965,-91,8
12968,-92,4
12976,-93,0
12980,-93,0
13066,-93,0
13071,-92,4
13082,-92,4
13087,-92,4
13166,-91,8
13171,-91,8
13176,-91,8
13188,-92,4
13269,-93,0
13271,-93,0
13278,-93,0
13289,-93,0
13368,-93,0
13375,-93,0
13380,-93,0
13383,-93,0
13386,-93,0
13474,-93,0
13480,-93,0
13485,-93,0
13498,-93,0
13579,-93,0
13770,-93,0
13776,-93,0
13789,-93,0
13875,-93,0
13880,-93,0
13884,-93,0
13891,-93,0
13973,-93,0
13977,-93,0
13986,-93,0
14375,-93,0
14378,-93,0
14385,-93,0
14389,-93,0
14392,-93,0
14477,-93,0
14482,-93,0
14489,-91,8
14495,-92,4
14574,-92,4
14580,-91,8
14584,-91,8
14591,-91,8
14681,-92,4
14684,-92,4
14686,-92,4
14690,-92,4
14775,-92,4
14781,-92,4
14790,-92,4
14876,-92,4
14882,-92,4
14889,-92,4
14894,-92,4
14900,-92,4
14975,-92,4
14991,-93,0
14996,-93,0
15079,-91,8
15081,-92,4
15088,-91,8
15093,-92,4
15099,-91,8
15178,-93,0
15185,-93,0
15192,-93,0
15195,-93,0
15278,-93,0
15283,-93,0
15292,-93,0
15295,-93,0
15389,-93,0
15391,-93,0
15405,-93,0
15480,-93,0
15886,-93,0
15901,-93,0
15905,-93,0
15986,-93,0
16001,-93,0
16691,-93,0
17291,-93,0
17412,-93,0
17489,-93,0
17595,-93,0
17603,-93,0
17607,-93,0
17692,-93,0
17916,-93,0
17924,-93,0
18094,-93,0
18108,-93,0
18193,-93,0
18200,-93,0
18204,-93,0
18207,-93,0
18212,-93,0
18295,-92,4
18301,-93,0
18307,-92,4
18314,-93,0
18396,-93,0
18400,-93,0
18417,-93,0
18509,-93,0
18604,-88,20
18697,-93,0
18701,-92,4
18716,-93,0
18796,-89,16
18805,-90,12
18811,-89,16
18899,-89,16
18906,-88,20
19001,-90,12
19006,-90,12
19100,-93,0
19102,-93,0
19108,-93,0
19115,-93,0
19220,-93,0
19222,-93,0
19226,-93,0
19231,-93,0
19233,-93,0
19402,-91,8
19408,-92,4
19415,-93,0
19419,-93,0
19426,-93,0
19510,-93,0
19517,-93,0
19520,-93,0
19525,-93,0
19529,-93,0
19604,-92,4
19611,-93,0
19615,-93,0
19619,-93,0
19624,-92,4
20118,-93,0
20205,-92,4
20208,-92,4
20214,-92,4
20217,-91,8
20222,-91,8
20305,-93,0
20307,-92,4
20314,-92,4
20320,-92,4
20324,-93,0
20411,-91,8
20414,-90,12
20420,-90,12
20425,-89,16
20428,-91,8
20506,-93,0
20513,-93,0
20517,-93,0
20523,-93,0
20608,-93,0
20614,-93,0
20617,-92,4
20624,-92,4
20628,-92,4
20715,-93,0
20719,-93,0
20723,-93,0
20726,-93,0
20910,-93,0
20915,-93,0
20922,-93,0
20935,-93,0
21333,-93,0
23646,-93,0
23650,-93,0
23751,-93,0
23850,-93,0
23855,-93,0
23867,-93,0
23949,-93,0
23950,-93,0
23954,-93,0
23957,-93,0
23963,-93,0
24052,-93,0
24063,-93,0
24065,-93,0
24070,-93,0
24154,-93,0
24254,-93,0
24258,-93,0
24273,-93,0
24358,-93,0
24365,-93,0
24447,-93,0
24453,-93,0
24462,-93,0
32514,-93,0
32598,-93,0
32676,-91,8
32682,-91,8
32686,-91,8
32689,-92,4
32692,-91,8
32795,-93,0
32801,-93,0
32805,-93,0
32809,-93,0
32991,-93,0
32994,-93,0
32999,-93,0
33099,-93,0
33102,-93,0
33108,-93,0
33207,-93,0
33297,-92,4
33303,-93,0
33308,-93,0
33312,-93,0
33318,-93,0
33390,-92,4
33495,-90,12
33500,-90,12
33506,-91,8
33513,-91,8
33519,-91,8
33580,-93,0
33584,-93,0
33590,-93,0
33601,-93,0
33682,-93,0
33689,-93,0
34097,-93,0
34102,-93,0
34107,-93,0
34186,-93,0
34197,-93,0
34200,-93,0
34491,-93,0
34596,-93,0
34605,-93,0
34689,-93,0
34696,-93,0
34703,-93,0
34707,-93,0
34790,-93,0
34792,-93,0
34802,-93,0
34804,-93,0
34888,-92,4
34893,-92,4
34896,-92,4
34903,-91,8
34908,-92,4
35005,-93,0
35011,-92,4
35014,-91,8
35017,-92,4
35110,-93,0
35114,-93,0
35118,-93,0
35123,-93,0
35127,-93,0
35207,-93,0
35214,-93,0
35220,-93,0
35226,-93,0
35230,-93,0
35299,-93,0
35305,-93,0
35310,-93,0
35314,-93,0
35320,-93,0
35395,-93,0
35400,-93,0
35403,-93,0
35408,-93,0
35412,-93,0
35493,-93,0
35495,-93,0
35507,-93,0
35510,-93,0
35593,-92,4
35596,-92,4
35599,-92,4
35602,-92,4
35607,-92,4
35692,-91,8
35697,-91,8
35704,-91,8
35714,-91,8
35808,-92,4
35811,-92,4
35814,-92,4
35820,-92,4
35826,-93,0
35896,-93,0
35900,-93,0
35907,-93,0
35913,-92,4
35917,-93,0
35994,-93,0
35996,-93,0
36001,-93,0
36004,-93,0
36007,-93,0
36101,-93,0
36106,-93,0
36110,-93,0
36114,-93,0
36196,-93,0
36200,-93,0
36207,-93,0
36212,-93,0
36296,-93,0
36300,-93,0
36308,-93,0
36310,-93,0
36405,-93,0
36410,-93,0
36414,-93,0
36418,-93,0
36499,-93,0
36504,-93,0
36510,-93,0
36514,-93,0
36517,-93,0
36599,-93,0
36603,-93,0
36610,-93,0
36616,-92,4
36622,-93,0
36699,-91,8
36710,-91,8
36722,-91,8
36801,-88,20
36900,-90,12
36905,-90,12
36909,-90,12
36912,-90,12
36919,-90,12
37019,-90,12
37024,-89,16
37030,-89,16
37037,-89,16
37102,-91,8
37106,-91,8
37113,-92,4
37118,-92,4
37122,-92,4
37201,-93,0
37203,-92,4
37207,-92,4
37211,-93,0
37306,-93,0
37317,-93,0
37325,-93,0
37405,-93,0
37411,-93,0
37416,-93,0
37423,-93,0
37426,-93,0
37510,-93,0
37513,-93,0
37517,-93,0
37806,-93,0
37922,-92,4
37929,-92,4
37933,-93,0
37940,-92,4
38017,-93,0
38021,-93,0
38024,-93,0
38028,-93,0
38033,-93,0
38107,-92,4
38114,-92,4
38119,-91,8
38121,-91,8
38123,-92,4
38207,-93,0
38213,-93,0
38216,-93,0
38219,-93,0
38226,-93,0
38308,-93,0
38315,-93,0
38319,-93,0
38329,-93,0
38409,-93,0
38414,-93,0
38419,-93,0
38423,-93,0
38429,-93,0
38514,-93,0
38519,-93,0
38523,-93,0
38526,-93,0
38618,-93,0
38621,-93,0
38627,-93,0
38630,-93,0
38636,-93,0
38711,-93,0
38713,-93,0
38719,-93,0
38729,-93,0
38821,-93,0
38828,-93,0
38831,-93,0
38838,-93,0
38844,-93,0
38910,-93,0
38915,-92,4
38921,-92,4
38926,-92,4
38930,-91,8
39013,-93,0
39015,-93,0
39021,-93,0
39025,-93,0
39031,-93,0
39112,-93,0
39116,-93,0
39345,-93,0
39440,-93,0
39444,-93,0
39447,-93,0
39453,-93,0
39457,-93,0
39535,-93,0
39542,-93,0
39544,-93,0
39553,-93,0
39636,-92,4
39638,-93,0
39644,-93,0
39649,-93,0
