timestamp_ms,rssi,lqi
0,-56,148
99,-56,148
200,-56,148
299,-56,148
402,-57,144
502,-57,144
600,-57,144
707,-56,148
803,-56,148
905,-57,144
1022,-57,144
1105,-57,144
1204,-57,144
1306,-57,144
1405,-57,144
1505,-56,148
1609,-56,148
1708,-56,148
1809,-56,148
1909,-56,148
2009,-56,148
2112,-57,144
2211,-57,144
2310,-56,148
2414,-56,148
2514,-56,148
2615,-57,144
2714,-57,144
2814,-57,144
2917,-58,140
3016,-57,144
3118,-56,148
3216,-57,144
3318,-56,148
3416,-56,148
3519,-56,148
3619,-56,148
3717,-55,152
3820,-55,152
3922,-56,148
4022,-56,148
4123,-56,148
4225,-57,144
4324,-56,148
4422,-55,152
4525,-55,152
4622,-56,148
4725,-56,148
4827,-56,148
4927,-56,148
5029,-56,148
5127,-56,148
5230,-56,148
5330,-56,148
5429,-56,148
5531,-55,152
5630,-55,152
5729,-55,152
5833,-55,152
5943,-54,156
6032,-55,152
6135,-56,148
6234,-53,160
6336,-56,148
6442,-54,156
6536,-56,148
6635,-55,152
6736,-56,148
6837,-53,160
6939,-53,160
7039,-55,152
7139,-54,156
7248,-56,148
7339,-55,152
7441,-55,152
7540,-57,144
7643,-57,144
7743,-56,148
7843,-56,148
7944,-56,148
8045,-56,148
8145,-56,148
8245,-56,148
8350,-57,144
8447,-56,148
8548,-57,144
8647,-56,148
8755,-56,148
8848,-56,148
8949,-55,152
9052,-55,152
9150,-56,148
9251,-56,148
9350,-59,136
9452,-59,136
9561,-55,152
9653,-55,152
9756,-56,148
9854,-57,144
9958,-60,132
10060,-57,144
10161,-58,140
10257,-57,144
10357,-60,132
10458,-56,148
10560,-59,136
10657,-55,152
10759,-55,152
10859,-54,156
10968,-55,152
11061,-55,152
11161,-55,152
11261,-53,160
11364,-50,172
11463,-53,160
11562,-56,148
11662,-65,112
11763,-70,92
11866,-54,156
11967,-59,136
12084,-59,136
12168,-56,148
12280,-57,144
12369,-55,152
12471,-55,152
12571,-57,144
12671,-55,152
12770,-56,148
12871,-54,156
12974,-59,136
12980,-59,136
13071,-54,156
13172,-57,144
13275,-55,152
13374,-55,152
13476,-56,148
13575,-55,152
13676,-57,144
13776,-57,144
13878,-55,152
13977,-55,152
14081,-56,148
14178,-55,152
14281,-56,148
14378,-55,152
14481,-56,148
14581,-56,148
14681,-55,152
14784,-55,152
14882,-55,152
14985,-55,152
15085,-55,152
15184,-56,148
15286,-56,148
15391,-55,152
15487,-55,152
15587,-55,152
15591,-55,152
15690,-56,148
15786,-56,148
15888,-55,152
15992,-55,152
16090,-56,148
16190,-56,148
16290,-56,148
16390,-55,152
16492,-55,152
16593,-55,152
16693,-56,148
16794,-56,148
16902,-55,152
16994,-56,148
17095,-55,152
17196,-56,148
17301,-56,148
17395,-56,148
17497,-56,148
17597,-56,148
17700,-55,152
17799,-55,152
17900,-55,152
18007,-56,148
18101,-55,152
18201,-55,152
18305,-55,152
18402,-55,152
18504,-55,152
18605,-55,152
18703,-55,152
18806,-55,152
18903,-55,152
19006,-55,152
19111,-55,152
19207,-55,152
19307,-55,152
19410,-55,152
19510,-55,152
19610,-55,152
19716,-56,148
19813,-56,148
19911,-55,152
20011,-56,148
20112,-55,152
20213,-55,152
20314,-55,152
20414,-56,148
20515,-55,152
20614,-55,152
20714,-56,148
20817,-56,148
20917,-55,152
21017,-56,148
21118,-55,152
21218,-55,152
21320,-56,148
21421,-55,152
21520,-55,152
21620,-56,148
21722,-56,148
21821,-56,148
21921,-56,148
22025,-55,152
22124,-55,152
22224,-55,152
22323,-56,148
22425,-56,148
22528,-55,152
22625,-55,152
22728,-55,152
22828,-56,148
22928,-55,152
23028,-55,152
23129,-55,152
23230,-55,152
23336,-56,148
23431,-55,152
23532,-56,148
23634,-56,148
23731,-55,152
23834,-55,152
23934,-55,152
24034,-56,148
24134,-55,152
24235,-56,148
24338,-55,152
24436,-55,152
24537,-55,152
24640,-56,148
24740,-56,148
24838,-56,148
24945,-55,152
25041,-56,148
25142,-55,152
25242,-56,148
25341,-56,148
25442,-56,148
25542,-56,148
25642,-56,148
25745,-56,148
25843,-56,148
25849,-56,148
25943,-56,148
26053,-56,148
26148,-56,148
26246,-55,152
26348,-55,152
26448,-55,152
26547,-56,148
26649,-56,148
26749,-56,148
26850,-56,148
26951,-55,152
26957,-56,148
27051,-56,148
27154,-55,152
27251,-56,148
27353,-55,152
27453,-55,152
27554,-55,152
27654,-56,148
27754,-55,152
27856,-55,152
27956,-55,152
28057,-55,152
28158,-56,148
28260,-55,152
28358,-55,152
28459,-56,148
28559,-56,148
28660,-56,148
28762,-56,148
28863,-56,148
28965,-55,152
29063,-55,152
29163,-55,152
29268,-56,148
29365,-56,148
29464,-55,152
29564,-55,152
29666,-55,152
29767,-56,148
29867,-55,152
29967,-55,152
30068,-56,148
30168,-55,152
30269,-55,152
30372,-56,148
30472,-55,152
30573,-55,152
30672,-56,148
30773,-55,152
30874,-55,152
30974,-55,152
31074,-55,152
31175,-56,148
31279,-55,152
31374,-55,152
31480,-55,152
31576,-56,148
31677,-55,152
31780,-55,152
31880,-55,152
31979,-55,152
32080,-55,152
32180,-55,152
32281,-56,148
32381,-55,152
