timestamp_ms,rssi,lqi
1751727962627,-81,48
1751727962632,-81,48
1751727962726,-84,36
1751727962737,-84,36
1751727962831,-87,24
1751727962838,-88,20
1751727962933,-89,16
1751727962939,-89,16
1751727963032,-88,20
1751727963038,-89,16
1751727963131,-88,20
1751727963140,-87,24
1751727963235,-86,28
1751727963258,-87,24
1751727963340,-84,36
1751727963353,-85,32
1751727963439,-86,28
1751727963450,-86,28
1751727963538,-88,20
1751727963546,-89,16
1751727963649,-92,4
1751727963665,-91,8
1751727963741,-90,12
1751727963746,-90,12
1751727963843,-87,24
1751727963852,-88,20
1751727963945,-88,20
1751727963954,-89,16
1751727964048,-90,12
1751727964056,-93,0
1751727964153,-90,12
1751727964159,-89,16
1751727964246,-81,48
1751727964254,-81,48
1751727964347,-77,64
1751727964353,-76,68
1751727964447,-73,80
1751727964453,-73,80
1751727964551,-75,72
1751727964556,-75,72
1751727964650,-76,68
1751727964656,-76,68
1751727964760,-77,64
1751727964764,-77,64
1751727964855,-77,64
1751727964861,-77,64
1751727964951,-77,64
1751727964957,-77,64
1751727965048,-78,60
1751727965054,-78,60
1751727965157,-82,44
1751727965165,-82,44
1751727965255,-89,16
1751727965261,-87,24
1751727965358,-77,64
1751727965364,-77,64
1751727965461,-80,52
1751727965467,-79,56
1751727965557,-78,60
1751727965564,-79,56
1751727965661,-75,72
1751727965668,-74,76
1751727965758,-75,72
1751727965764,-76,68
1751727965858,-83,40
1751727965864,-82,44
1751727965966,-69,96
1751727965971,-68,100
1751727966068,-69,96
1751727966078,-71,88
1751727966158,-70,92
1751727966162,-70,92
1751727966264,-71,88
1751727966271,-71,88
1751727966277,-72,84
1751727966366,-73,80
1751727966376,-73,80
1751727966475,-71,88
1751727966480,-71,88
1751727966569,-73,80
1751727966574,-74,76
1751727966670,-76,68
1751727966675,-75,72
1751727966779,-76,68
1751727966785,-76,68
1751727966875,-75,72
1751727966880,-75,72
1751727966975,-76,68
1751727966980,-75,72
1751727967077,-74,76
1751727967083,-73,80
1751727967179,-70,92
1751727967183,-70,92
1751727967277,-73,80
1751727967284,-74,76
1751727967382,-78,60
1751727967399,-78,60
1751727967484,-85,32
1751727967489,-84,36
1751727967581,-85,32
1751727967587,-85,32
1751727967685,-84,36
1751727967691,-83,40
1751727967788,-75,72
1751727967796,-75,72
1751727967893,-73,80
1751727967898,-72,84
1751727967991,-71,88
1751727967995,-71,88
1751727968083,-69,96
1751727968087,-69,96
1751727968190,-68,100
1751727968195,-69,96
1751727968286,-69,96
1751727968292,-69,96
1751727968385,-69,96
1751727968391,-69,96
1751727968495,-68,100
1751727968500,-67,104
1751727968591,-68,100
1751727968605,-68,100
1751727968695,-69,96
1751727968701,-69,96
1751727968795,-70,92
1751727968809,-70,92
1751727968895,-69,96
1751727968899,-69,96
1751727968999,-70,92
1751727969003,-70,92
1751727969097,-72,84
1751727969103,-72,84
1751727969196,-73,80
1751727969203,-73,80
1751727969298,-73,80
1751727969305,-73,80
1751727969404,-73,80
1751727969411,-73,80
1751727969505,-72,84
1751727969512,-73,80
1751727969605,-74,76
1751727969612,-74,76
1751727969707,-76,68
1751727969712,-77,64
1751727969800,-78,60
1751727969805,-78,60
1751727969914,-86,28
1751727969921,-85,32
