timestamp_ms,rssi,lqi
1751729939343,-77,64
1751729939443,-81,48
1751729939543,-91,8
1751729939646,-82,44
1751729939743,-88,20
1751729939844,-83,40
1751729939947,-89,16
1751729940045,-80,52
1751729940146,-82,44
1751729940245,-83,40
1751729940348,-78,60
1751729940448,-88,20
1751729940450,-89,16
1751729940562,-93,0
1751729940650,-81,48
1751729940752,-90,12
1751729940848,-86,28
1751729940952,-80,52
1751729941052,-88,20
1751729941153,-86,28
1751729941252,-78,60
1751729941358,-86,28
1751729941453,-84,36
1751729941555,-77,64
1751729941654,-78,60
1751729941754,-88,20
1751729941857,-81,48
1751729941959,-77,64
1751729942057,-78,60
1751729942159,-80,52
1751729942260,-81,48
1751729942359,-81,48
1751729942457,-81,48
1751729942561,-77,64
1751729942663,-77,64
1751729942759,-84,36
1751729942869,-90,12
1751729942962,-83,40
1751729943063,-86,28
1751729943169,-91,8
1751729943265,-80,52
1751729943365,-81,48
1751729943470,-79,56
1751729943566,-78,60
1751729943666,-80,52
1751729943774,-79,56
1751729943869,-79,56
1751729943974,-83,40
1751729944071,-85,32
1751729944174,-93,0
1751729944179,-93,0
1751729944271,-89,16
1751729944370,-78,60
1751729944472,-78,60
1751729944572,-79,56
1751729944673,-80,52
1751729944772,-79,56
1751729944875,-83,40
1751729944976,-83,40
1751729945075,-79,56
1751729945083,-80,52
1751729945089,-83,40
1751729945177,-83,40
1751729945274,-81,48
1751729945376,-79,56
1751729945478,-81,48
1751729945576,-80,52
1751729945677,-79,56
1751729945779,-83,40
1751729945881,-87,24
1751729945980,-81,48
1751729946080,-83,40
1751729946181,-81,48
1751729946279,-85,32
1751729946484,-93,0
1751729946583,-92,4
1751729946685,-85,32
1751729946692,-85,32
1751729946784,-85,32
1751729946887,-82,44
1751729946993,-82,44
1751729947084,-84,36
1751729947188,-80,52
1751729947288,-81,48
1751729947388,-84,36
1751729947494,-84,36
1751729947587,-82,44
1751729947690,-75,72
1751729947807,-80,52
1751729947891,-84,36
1751729947896,-85,32
1751729947901,-85,32
1751729947904,-84,36
1751729947912,-86,28
1751729947992,-76,68
1751729948096,-74,76
1751729948194,-71,88
1751729948292,-71,88
1751729948391,-74,76
1751729948493,-75,72
1751729948593,-88,20
1751729948598,-88,20
1751729948605,-88,20
1751729948609,-87,24
1751729948613,-86,28
1751729948697,-83,40
1751729948704,-83,40
1751729948710,-85,32
1751729948716,-84,36
1751729948795,-93,0
1751729948801,-93,0
1751729948803,-93,0
1751729948816,-91,8
1751729948895,-89,16
1751729948898,-88,20
1751729948903,-88,20
1751729948907,-88,20
1751729948911,-88,20
1751729948999,-82,44
1751729949097,-78,60
1751729949218,-85,32
1751729949222,-85,32
1751729949318,-87,24
1751729949321,-87,24
1751729949326,-88,20
1751729949330,-87,24
1751729949337,-87,24
1751729949399,-90,12
1751729949402,-90,12
1751729949408,-90,12
1751729949412,-91,8
1751729949415,-90,12
1751729949505,-82,44
1751729949512,-82,44
1751729949599,-80,52
1751729949702,-81,48
1751729949803,-80,52
1751729949901,-82,44
1751729950022,-82,44
1751729950114,-83,40
1751729950209,-84,36
1751729950213,-84,36
1751729950225,-84,36
1751729950231,-84,36
1751729950304,-86,28
1751729950307,-86,28
1751729950313,-86,28
1751729950316,-89,16
1751729950321,-86,28
1751729950410,-84,36
1751729950416,-84,36
1751729950422,-84,36
1751729950426,-85,32
1751729950433,-84,36
1751729950506,-83,40
1751729950511,-82,44
1751729950516,-82,44
1751729950520,-83,40
1751729950605,-79,56
1751729950704,-79,56
1751729950809,-79,56
1751729950811,-79,56
1751729950906,-78,60
1751729951007,-79,56
1751729951107,-80,52
1751729951215,-81,48
1751729951308,-79,56
1751729951312,-79,56
1751729951409,-78,60
1751729951517,-78,60
1751729951611,-79,56
1751729951715,-80,52
1751729951835,-80,52
1751729951933,-80,52
1751729952032,-79,56
1751729952131,-78,60
1751729952236,-78,60
1751729952336,-78,60
1751729952433,-78,60
1751729952538,-79,56
1751729952629,-80,52
1751729952718,-81,48
1751729952838,-81,48
1751729952842,-81,48
1751729952918,-81,48
1751729953020,-81,48
1751729953127,-82,44
1751729953227,-82,44
1751729953232,-83,40
1751729953321,-82,44
1751729953324,-82,44
1751729953421,-82,44
1751729953426,-82,44
1751729953523,-81,48
1751729953623,-80,52
1751729953723,-80,52
1751729953823,-79,56
1751729953925,-78,60
1751729954050,-80,52
1751729954156,-79,56
1751729954242,-80,52
1751729954327,-81,48
1751729954427,-81,48
1751729954534,-79,56
1751729954629,-80,52
1751729954735,-82,44
1751729954829,-84,36
1751729954836,-84,36
