/home/server/WSN-Projects/riot-exercises/RIOT/dist/tools/pyterm/pyterm -p "/dev/ttyACM0" -b "115200" -ln "/tmp/pyterm-server" -rn "2025-07-11_15.48.44-pkt_logger-feather-nrf52840-sense"  
2025-07-11 15:48:45,096 # Connect to serial port /dev/ttyACM0
Welcome to pyterm!
Type '/exit' to exit.
2025-07-11 15:49:17,615 # -54,156
2025-07-11 15:49:17,716 # -54,156
2025-07-11 15:49:17,815 # -54,156
2025-07-11 15:49:17,917 # -54,156
2025-07-11 15:49:18,017 # -54,156
2025-07-11 15:49:18,117 # -54,156
2025-07-11 15:49:18,217 # -54,156
2025-07-11 15:49:18,319 # -54,156
2025-07-11 15:49:18,420 # -55,152
2025-07-11 15:49:18,521 # -55,152
2025-07-11 15:49:18,620 # -54,156
2025-07-11 15:49:18,722 # -55,152
2025-07-11 15:49:18,822 # -55,152
2025-07-11 15:49:18,921 # -55,152
2025-07-11 15:49:19,022 # -55,152
2025-07-11 15:49:19,123 # -55,152
2025-07-11 15:49:19,224 # -54,156
2025-07-11 15:49:19,324 # -55,152
2025-07-11 15:49:19,425 # -54,156
2025-07-11 15:49:19,526 # -55,152
2025-07-11 15:49:19,628 # -56,148
2025-07-11 15:49:19,725 # -56,148
2025-07-11 15:49:19,826 # -56,148
2025-07-11 15:49:19,928 # -56,148
2025-07-11 15:49:20,029 # -56,148
2025-07-11 15:49:20,130 # -56,148
2025-07-11 15:49:20,229 # -57,144
2025-07-11 15:49:20,330 # -57,144
2025-07-11 15:49:20,429 # -57,144
2025-07-11 15:49:20,530 # -57,144
2025-07-11 15:49:20,631 # -57,144
2025-07-11 15:49:20,733 # -57,144
2025-07-11 15:49:20,834 # -57,144
2025-07-11 15:49:20,934 # -56,148
2025-07-11 15:49:21,034 # -56,148
2025-07-11 15:49:21,133 # -56,148
2025-07-11 15:49:21,235 # -55,152
2025-07-11 15:49:21,335 # -55,152
2025-07-11 15:49:21,435 # -55,152
2025-07-11 15:49:21,537 # -55,152
2025-07-11 15:49:21,637 # -55,152
2025-07-11 15:49:21,738 # -55,152
2025-07-11 15:49:21,838 # -52,164
2025-07-11 15:49:21,940 # -51,168
2025-07-11 15:49:22,040 # -52,164
2025-07-11 15:49:22,140 # -52,164
2025-07-11 15:49:22,240 # -52,164
2025-07-11 15:49:22,341 # -52,164
2025-07-11 15:49:22,441 # -50,172
2025-07-11 15:49:22,542 # -52,164
2025-07-11 15:49:22,644 # -51,168
2025-07-11 15:49:22,749 # -51,168
2025-07-11 15:49:22,845 # -51,168
2025-07-11 15:49:22,946 # -51,168
2025-07-11 15:49:23,046 # -52,164
2025-07-11 15:49:23,146 # -51,168
2025-07-11 15:49:23,249 # -51,168
2025-07-11 15:49:23,346 # -52,164
2025-07-11 15:49:23,448 # -52,164
2025-07-11 15:49:23,549 # -53,160
2025-07-11 15:49:23,649 # -53,160
2025-07-11 15:49:23,756 # -52,164
2025-07-11 15:49:23,850 # -52,164
2025-07-11 15:49:23,949 # -53,160
2025-07-11 15:49:24,050 # -54,156
2025-07-11 15:49:24,151 # -53,160
2025-07-11 15:49:24,252 # -53,160
2025-07-11 15:49:24,352 # -53,160
2025-07-11 15:49:24,453 # -53,160
2025-07-11 15:49:24,553 # -53,160
2025-07-11 15:49:24,655 # -53,160
2025-07-11 15:49:24,756 # -53,160
2025-07-11 15:49:24,855 # -53,160
2025-07-11 15:49:24,956 # -53,160
2025-07-11 15:49:25,056 # -52,164
