/home/server/WSN-Projects/riot-exercises/RIOT/dist/tools/pyterm/pyterm -p "/dev/ttyACM0" -b "115200" -ln "/tmp/pyterm-server" -rn "2025-07-11_19.00.40-pkt_logger-feather-nrf52840-sense"  
2025-07-11 19:00:40,826 # Connect to serial port /dev/ttyACM0
Welcome to pyterm!
Type '/exit' to exit.
2025-07-11 19:01:25,012 # -71,88
2025-07-11 19:01:25,110 # -75,72
2025-07-11 19:01:25,211 # -77,64
2025-07-11 19:01:25,311 # -77,64
2025-07-11 19:01:25,410 # -74,76
2025-07-11 19:01:25,512 # -75,72
2025-07-11 19:01:25,611 # -74,76
2025-07-11 19:01:25,717 # -75,72
2025-07-11 19:01:25,812 # -73,80
2025-07-11 19:01:25,914 # -75,72
2025-07-11 19:01:25,919 # -75,72
2025-07-11 19:01:26,013 # -71,88
2025-07-11 19:01:26,116 # -68,100
2025-07-11 19:01:26,217 # -73,80
2025-07-11 19:01:26,315 # -70,92
2025-07-11 19:01:26,417 # -69,96
2025-07-11 19:01:26,516 # -65,112
2025-07-11 19:01:26,618 # -68,100
2025-07-11 19:01:26,719 # -65,112
2025-07-11 19:01:26,825 # -71,88
2025-07-11 19:01:26,921 # -67,104
2025-07-11 19:01:27,020 # -64,116
2025-07-11 19:01:27,120 # -67,104
2025-07-11 19:01:27,220 # -68,100
2025-07-11 19:01:27,324 # -68,100
2025-07-11 19:01:27,327 # -69,96
2025-07-11 19:01:27,422 # -66,108
2025-07-11 19:01:27,523 # -69,96
2025-07-11 19:01:27,623 # -69,96
2025-07-11 19:01:27,725 # -68,100
2025-07-11 19:01:27,826 # -69,96
2025-07-11 19:01:27,924 # -70,92
2025-07-11 19:01:28,024 # -72,84
2025-07-11 19:01:28,128 # -72,84
2025-07-11 19:01:28,226 # -71,88
2025-07-11 19:01:28,326 # -70,92
2025-07-11 19:01:28,428 # -71,88
2025-07-11 19:01:28,529 # -72,84
2025-07-11 19:01:28,627 # -70,92
2025-07-11 19:01:28,732 # -71,88
2025-07-11 19:01:28,835 # -73,80
2025-07-11 19:01:28,931 # -71,88
2025-07-11 19:01:29,032 # -73,80
2025-07-11 19:01:29,131 # -73,80
2025-07-11 19:01:29,232 # -72,84
2025-07-11 19:01:29,334 # -70,92
2025-07-11 19:01:29,434 # -71,88
2025-07-11 19:01:29,535 # -73,80
2025-07-11 19:01:29,634 # -72,84
2025-07-11 19:01:29,733 # -72,84
2025-07-11 19:01:29,847 # -73,80
2025-07-11 19:01:29,936 # -74,76
2025-07-11 19:01:30,037 # -70,92
2025-07-11 19:01:30,136 # -71,88
2025-07-11 19:01:30,238 # -74,76
2025-07-11 19:01:30,338 # -75,72
2025-07-11 19:01:30,438 # -72,84
2025-07-11 19:01:30,541 # -72,84
2025-07-11 19:01:30,640 # -72,84
2025-07-11 19:01:30,740 # -75,72
2025-07-11 19:01:30,843 # -77,64
2025-07-11 19:01:30,943 # -75,72
2025-07-11 19:01:31,047 # -74,76
2025-07-11 19:01:31,142 # -74,76
2025-07-11 19:01:31,244 # -74,76
2025-07-11 19:01:31,345 # -71,88
2025-07-11 19:01:31,445 # -77,64
2025-07-11 19:01:31,546 # -71,88
2025-07-11 19:01:31,644 # -81,48
2025-07-11 19:01:31,746 # -66,108
2025-07-11 19:01:31,848 # -69,96
2025-07-11 19:01:31,948 # -73,80
2025-07-11 19:01:32,048 # -71,88
2025-07-11 19:01:32,147 # -74,76
2025-07-11 19:01:32,249 # -75,72
2025-07-11 19:01:32,349 # -82,44
2025-07-11 19:01:32,450 # -71,88
2025-07-11 19:01:32,560 # -71,88
2025-07-11 19:01:32,654 # -73,80
