/home/server/WSN-Projects/riot-exercises/RIOT/dist/tools/pyterm/pyterm -p "/dev/ttyACM0" -b "115200" -ln "/tmp/pyterm-server" -rn "2025-07-11_18.26.13-pkt_logger-feather-nrf52840-sense"  
2025-07-11 18:26:13,128 # Connect to serial port /dev/ttyACM0
Welcome to pyterm!
Type '/exit' to exit.
2025-07-11 18:27:54,698 # -60,132
2025-07-11 18:27:54,796 # -60,132
2025-07-11 18:27:54,896 # -60,132
2025-07-11 18:27:54,997 # -60,132
2025-07-11 18:27:55,105 # -60,132
2025-07-11 18:27:55,199 # -60,132
2025-07-11 18:27:55,300 # -60,132
2025-07-11 18:27:55,401 # -60,132
2025-07-11 18:27:55,501 # -60,132
2025-07-11 18:27:55,602 # -58,140
2025-07-11 18:27:55,701 # -60,132
2025-07-11 18:27:55,802 # -60,132
2025-07-11 18:27:55,902 # -59,136
2025-07-11 18:27:56,004 # -60,132
2025-07-11 18:27:56,105 # -60,132
2025-07-11 18:27:56,207 # -60,132
2025-07-11 18:27:56,306 # -59,136
2025-07-11 18:27:56,406 # -60,132
2025-07-11 18:27:56,506 # -61,128
2025-07-11 18:27:56,608 # -60,132
2025-07-11 18:27:56,708 # -61,128
2025-07-11 18:27:56,809 # -60,132
2025-07-11 18:27:56,909 # -60,132
2025-07-11 18:27:57,009 # -60,132
2025-07-11 18:27:57,110 # -60,132
2025-07-11 18:27:57,209 # -60,132
2025-07-11 18:27:57,310 # -60,132
2025-07-11 18:27:57,412 # -60,132
2025-07-11 18:27:57,512 # -60,132
2025-07-11 18:27:57,612 # -60,132
2025-07-11 18:27:57,712 # -59,136
2025-07-11 18:27:57,813 # -60,132
2025-07-11 18:27:57,914 # -59,136
2025-07-11 18:27:58,016 # -59,136
2025-07-11 18:27:58,114 # -59,136
2025-07-11 18:27:58,215 # -60,132
2025-07-11 18:27:58,316 # -60,132
2025-07-11 18:27:58,416 # -60,132
2025-07-11 18:27:58,518 # -60,132
2025-07-11 18:27:58,618 # -59,136
2025-07-11 18:27:58,719 # -59,136
2025-07-11 18:27:58,819 # -59,136
2025-07-11 18:27:58,920 # -60,132
2025-07-11 18:27:59,021 # -60,132
2025-07-11 18:27:59,121 # -59,136
2025-07-11 18:27:59,220 # -60,132
2025-07-11 18:27:59,322 # -60,132
2025-07-11 18:27:59,422 # -60,132
2025-07-11 18:27:59,523 # -60,132
2025-07-11 18:27:59,623 # -60,132
2025-07-11 18:27:59,724 # -60,132
2025-07-11 18:27:59,825 # -60,132
2025-07-11 18:27:59,927 # -59,136
2025-07-11 18:28:00,026 # -60,132
2025-07-11 18:28:00,126 # -60,132
2025-07-11 18:28:00,228 # -59,136
2025-07-11 18:28:00,328 # -60,132
2025-07-11 18:28:00,428 # -60,132
2025-07-11 18:28:00,528 # -60,132
2025-07-11 18:28:00,630 # -60,132
2025-07-11 18:28:00,729 # -60,132
2025-07-11 18:28:00,830 # -60,132
2025-07-11 18:28:00,931 # -60,132
2025-07-11 18:28:01,032 # -60,132
2025-07-11 18:28:01,132 # -60,132
2025-07-11 18:28:01,233 # -60,132
2025-07-11 18:28:01,333 # -61,128
2025-07-11 18:28:01,434 # -60,132
2025-07-11 18:28:01,533 # -60,132
2025-07-11 18:28:01,636 # -59,136
2025-07-11 18:28:01,735 # -60,132
2025-07-11 18:28:01,837 # -60,132
2025-07-11 18:28:01,937 # -59,136
2025-07-11 18:28:02,037 # -60,132
2025-07-11 18:28:02,138 # -60,132
2025-07-11 18:28:02,239 # -59,136
2025-07-11 18:28:02,340 # -59,136
2025-07-11 18:28:02,439 # -59,136
2025-07-11 18:28:02,542 # -59,136
2025-07-11 18:28:02,640 # -59,136
2025-07-11 18:28:02,741 # -60,132
2025-07-11 18:28:02,843 # -60,132
