/Users/ashvin/Desktop/WSN/riot-exercises/RIOT/dist/tools/pyterm/pyterm -p "/dev/tty.usbmodem1401" -b "115200" -ln "/tmp/pyterm-ashvin" -rn "2025-07-05_20.01.56-gnrc_netapi-adafruit-feather-nrf52840-sense"  
2025-07-05 20:01:56,092 # Connect to serial port /dev/tty.usbmodem1401
Welcome to pyterm!
Type '/exit' to exit.
2025-07-05 20:02:40,323 # -91,8
2025-07-05 20:02:40,422 # -90,12
2025-07-05 20:02:40,522 # -90,12
2025-07-05 20:02:40,622 # -90,12
2025-07-05 20:02:40,728 # -93,0
2025-07-05 20:02:40,825 # -89,16
2025-07-05 20:02:40,924 # -89,16
2025-07-05 20:02:40,932 # -89,16
2025-07-05 20:02:41,025 # -86,28
2025-07-05 20:02:41,124 # -88,20
2025-07-05 20:02:41,327 # -86,28
2025-07-05 20:02:41,430 # -88,20
2025-07-05 20:02:41,527 # -87,24
2025-07-05 20:02:41,629 # -90,12
2025-07-05 20:02:41,729 # -88,20
2025-07-05 20:02:41,831 # -87,24
2025-07-05 20:02:41,932 # -86,28
2025-07-05 20:02:42,034 # -88,20
2025-07-05 20:02:42,136 # -88,20
2025-07-05 20:02:42,232 # -88,20
2025-07-05 20:02:42,332 # -92,4
2025-07-05 20:02:42,433 # -88,20
2025-07-05 20:02:42,535 # -89,16
2025-07-05 20:02:42,635 # -88,20
2025-07-05 20:02:42,736 # -90,12
2025-07-05 20:02:42,836 # -87,24
2025-07-05 20:02:42,935 # -86,28
2025-07-05 20:02:43,036 # -84,36
2025-07-05 20:02:43,135 # -85,32
2025-07-05 20:02:43,236 # -85,32
2025-07-05 20:02:43,338 # -87,24
2025-07-05 20:02:43,444 # -85,32
2025-07-05 20:02:43,541 # -86,28
2025-07-05 20:02:43,641 # -86,28
2025-07-05 20:02:43,740 # -84,36
2025-07-05 20:02:43,841 # -88,20
2025-07-05 20:02:43,944 # -85,32
2025-07-05 20:02:44,043 # -86,28
2025-07-05 20:02:44,142 # -88,20
2025-07-05 20:02:44,243 # -92,4
