/home/server/WSN-Projects/riot-exercises/RIOT/dist/tools/pyterm/pyterm -p "/dev/ttyACM0" -b "115200" -ln "/tmp/pyterm-server" -rn "2025-07-05_21.25.38-pkt_logger-feather-nrf52840-sense"  
2025-07-05 21:25:38,277 # Connect to serial port /dev/ttyACM0
Welcome to pyterm!
Type '/exit' to exit.
2025-07-05 21:27:13,661 # -83,40
2025-07-05 21:27:13,841 # -86,28
2025-07-05 21:27:13,936 # -83,40
2025-07-05 21:27:14,021 # -85,32
2025-07-05 21:27:14,111 # -87,24
2025-07-05 21:27:14,201 # -86,28
2025-07-05 21:27:14,293 # -84,36
2025-07-05 21:27:14,384 # -82,44
2025-07-05 21:27:14,473 # -83,40
2025-07-05 21:27:14,564 # -82,44
2025-07-05 21:27:14,655 # -84,36
2025-07-05 21:27:14,747 # -85,32
2025-07-05 21:27:14,836 # -86,28
2025-07-05 21:27:14,926 # -86,28
2025-07-05 21:27:15,017 # -86,28
2025-07-05 21:27:15,108 # -88,20
2025-07-05 21:27:15,200 # -88,20
2025-07-05 21:27:15,290 # -86,28
2025-07-05 21:27:15,379 # -87,24
2025-07-05 21:27:15,469 # -88,20
2025-07-05 21:27:15,561 # -87,24
2025-07-05 21:27:15,650 # -89,16
2025-07-05 21:27:15,741 # -86,28
2025-07-05 21:27:15,833 # -88,20
2025-07-05 21:27:15,921 # -90,12
2025-07-05 21:27:16,026 # -93,0
2025-07-05 21:27:16,102 # -92,4
2025-07-05 21:27:16,193 # -91,8
2025-07-05 21:27:16,284 # -88,20
2025-07-05 21:27:16,375 # -87,24
2025-07-05 21:27:16,465 # -87,24
2025-07-05 21:27:16,468 # -86,28
2025-07-05 21:27:16,556 # -87,24
2025-07-05 21:27:16,561 # -87,24
2025-07-05 21:27:16,646 # -88,20
2025-07-05 21:27:16,738 # -88,20
2025-07-05 21:27:16,742 # -87,24
2025-07-05 21:27:16,828 # -88,20
2025-07-05 21:27:16,919 # -88,20
2025-07-05 21:27:17,008 # -90,12
2025-07-05 21:27:17,099 # -89,16
2025-07-05 21:27:17,189 # -90,12
2025-07-05 21:27:17,280 # -89,16
2025-07-05 21:27:17,371 # -88,20
2025-07-05 21:27:17,461 # -87,24
2025-07-05 21:27:17,552 # -89,16
2025-07-05 21:27:17,643 # -89,16
2025-07-05 21:27:17,732 # -90,12
2025-07-05 21:27:17,823 # -91,8
