timestamp_ms,rssi,lqi
0,-79,56
89,-81,48
179,-84,36
270,-84,36
362,-83,40
452,-83,40
543,-84,36
632,-85,32
722,-85,32
813,-89,16
904,-90,12
995,-90,12
1085,-90,12
1182,-92,4
1358,-91,8
1446,-88,20
1537,-93,0
1990,-91,8
2080,-89,16
2172,-89,16
2262,-85,32
2353,-82,44
2442,-83,40
2624,-88,20
2714,-89,16
2809,-89,16
2896,-85,32
2987,-84,36
3083,-82,44
3167,-87,24
3257,-80,52
3354,-87,24
3530,-85,32
3619,-91,8
3621,-90,12
3626,-89,16
3710,-79,56
3799,-87,24
3805,-87,24
3891,-83,40
3982,-91,8
3988,-90,12
3994,-89,16
4000,-87,24
4072,-88,20
4162,-90,12
4166,-90,12
4170,-89,16
4264,-93,0
4269,-93,0
4455,-93,0
4524,-92,4
4527,-91,8
4532,-91,8
4534,-90,12
4538,-90,12
4615,-89,16
4617,-90,12
4622,-88,20
4628,-89,16
4630,-89,16
4705,-90,12
4708,-89,16
4713,-91,8
4717,-91,8
4723,-90,12
4797,-93,0
4800,-93,0
4805,-93,0
4892,-91,8
4906,-91,8
4978,-90,12
4980,-91,8
4983,-91,8
4992,-91,8
5068,-92,4
5073,-89,16
5085,-91,8
5091,-90,12
5252,-93,0
5254,-93,0
5259,-89,16
5262,-89,16
5340,-88,20
5429,-91,8
5434,-92,4
5521,-91,8
5531,-91,8
5537,-92,4
5538,-92,4
5611,-90,12
5701,-86,28
5793,-93,0
5796,-93,0
5881,-93,0
5886,-92,4
5890,-90,12
5893,-89,16
5899,-88,20
6063,-92,4
6155,-87,24
6243,-82,44
6335,-85,32
6424,-90,12
6428,-89,16
6431,-90,12
6436,-89,16
6516,-88,20
6519,-89,16
6521,-88,20
6527,-88,20
6607,-89,16
6698,-86,28
6788,-85,32
6879,-84,36
6968,-84,36
7059,-85,32
7148,-85,32
7240,-84,36
7340,-87,24
7421,-86,28
7510,-88,20
7513,-88,20
7601,-87,24
7609,-86,28
7693,-87,24
7697,-87,24
7782,-87,24
7873,-86,28
7968,-86,28
8054,-86,28
8145,-85,32
8236,-85,32
8326,-86,28
8417,-86,28
8508,-86,28
8598,-86,28
8692,-86,28
8779,-87,24
8870,-86,28
8960,-86,28
9058,-85,32
9140,-87,24
9231,-88,20
9234,-88,20
9322,-89,16
9412,-90,12
9416,-89,16
9419,-90,12
9430,-90,12
9502,-91,8
9506,-89,16
9511,-90,12
9513,-90,12
9594,-90,12
9683,-89,16
9687,-88,20
9774,-87,24
9864,-85,32
9954,-85,32
10046,-85,32
10136,-84,36
10231,-83,40
10316,-83,40
10407,-84,36
10498,-83,40
10588,-82,44
10679,-83,40
10770,-84,36
10860,-83,40
10951,-84,36
11040,-83,40
11131,-82,44
11222,-83,40
11312,-83,40
11404,-84,36
11493,-83,40
11584,-82,44
11675,-83,40
11765,-85,32
11855,-85,32
11945,-84,36
12038,-84,36
12127,-84,36
12223,-83,40
12308,-83,40
12317,-84,36
12400,-84,36
12490,-84,36
12583,-83,40
12671,-86,28
12761,-86,28
12851,-87,24
12942,-85,32
13033,-87,24
13124,-85,32
13213,-86,28
13303,-83,40
13394,-85,32
13485,-82,44
13574,-83,40
13667,-83,40
13756,-83,40
13846,-86,28
13938,-88,20
13944,-89,16
13947,-88,20
14029,-87,24
14119,-87,24
14209,-85,32
14300,-86,28
14393,-84,36
14481,-84,36
14576,-82,44
14666,-81,48
14752,-82,44
14843,-82,44
14933,-84,36
14936,-84,36
15024,-86,28
15113,-87,24
15205,-93,0
15210,-92,4
15221,-93,0
15224,-92,4
15296,-88,20
15302,-89,16
15307,-90,12
15313,-90,12
15318,-91,8
15389,-93,0
15476,-86,28
15566,-82,44
15657,-82,44
15754,-85,32
15838,-83,40
15928,-83,40
16018,-84,36
16110,-85,32
16200,-91,8
16204,-90,12
16207,-90,12
16213,-92,4
16215,-89,16
16290,-85,32
16379,-87,24
16471,-86,28
16562,-85,32
16652,-86,28
16743,-86,28
16747,-86,28
16833,-86,28
16924,-88,20
17014,-83,40
17105,-80,52
17197,-80,52
17285,-86,28
17377,-93,0
17395,-91,8
17467,-87,24
17558,-86,28
17649,-90,12
17651,-90,12
17655,-90,12
17740,-81,48
17829,-84,36
17919,-90,12
18011,-89,16
18017,-90,12
18022,-90,12
18025,-90,12
18100,-81,48
18105,-80,52
18191,-85,32
18281,-81,48
18372,-84,36
18467,-86,28
18553,-79,56
18644,-82,44
18735,-89,16
18741,-88,20
18826,-83,40
18915,-81,48
19007,-89,16
19011,-88,20
19097,-86,28
19187,-88,20
19193,-88,20
19278,-83,40
19368,-83,40
19458,-82,44
19549,-83,40
19644,-86,28
19731,-90,12
19736,-90,12
19739,-90,12
19743,-91,8
19746,-91,8
19820,-93,0
19829,-93,0
20003,-92,4
20006,-93,0
20012,-92,4
20016,-92,4
20093,-90,12
20095,-91,8
20100,-91,8
20105,-92,4
20182,-89,16
20185,-88,20
20273,-83,40
20364,-85,32
20454,-87,24
20545,-88,20
20636,-91,8
20638,-91,8
20643,-91,8
20645,-92,4
20649,-91,8
20725,-92,4
20734,-91,8
20739,-90,12
20817,-89,16
20821,-89,16
20824,-89,16
20907,-89,16
20913,-90,12
20997,-88,20
21000,-88,20
21004,-89,16
21087,-91,8
21092,-90,12
21095,-90,12
21100,-90,12
21104,-90,12
21177,-93,0
21183,-92,4
21187,-91,8
21189,-92,4
21268,-91,8
21271,-91,8
21276,-92,4
21280,-92,4
21359,-92,4
21364,-93,0
21369,-92,4
21372,-92,4
21377,-93,0
21450,-93,0
22716,-93,0
22718,-92,4
22724,-92,4
22811,-92,4
22819,-91,8
22898,-93,0
22907,-93,0
23093,-92,4
23095,-91,8
23260,-92,4
23350,-93,0
23355,-92,4
23357,-93,0
23363,-92,4
23368,-91,8
23622,-93,0
23625,-93,0
23628,-93,0
24075,-91,8
24085,-92,4
24091,-91,8
24096,-90,12
24166,-90,12
24171,-91,8
24173,-91,8
24179,-92,4
24255,-92,4
24258,-91,8
24262,-91,8
24265,-91,8
24268,-92,4
24348,-90,12
24350,-91,8
24355,-92,4
24360,-91,8
24436,-91,8
24527,-90,12
24532,-90,12
24536,-90,12
24542,-90,12
24547,-91,8
24618,-91,8
24628,-89,16
24633,-90,12
24709,-90,12
24715,-89,16
24717,-90,12
24722,-91,8
24728,-89,16
24798,-89,16
24801,-91,8
24804,-90,12
24807,-90,12
24890,-91,8
24894,-90,12
24903,-90,12
24908,-92,4
24981,-91,8
24984,-91,8
24987,-91,8
24991,-91,8
25069,-92,4
25075,-90,12
25080,-92,4
25083,-92,4
25086,-91,8
25175,-92,4
25180,-92,4
25252,-92,4
25264,-91,8
25270,-91,8
25275,-91,8
25341,-91,8
25345,-91,8
25350,-90,12
25362,-92,4
25431,-92,4
25435,-91,8
25439,-91,8
25442,-90,12
25445,-91,8
25524,-90,12
25527,-90,12
25533,-91,8
25537,-90,12
25540,-90,12
25614,-90,12
25620,-90,12
25624,-90,12
25628,-89,16
25705,-90,12
25707,-91,8
25713,-89,16
25717,-90,12
25721,-90,12
25794,-90,12
25797,-91,8
25801,-90,12
25806,-90,12
25811,-89,16
25884,-90,12
25890,-90,12
25896,-89,16
25902,-90,12
25905,-90,12
25975,-90,12
25977,-90,12
25982,-90,12
25986,-90,12
25989,-89,16
26067,-90,12
26070,-90,12
26074,-89,16
26080,-91,8
26084,-89,16
26157,-90,12
26162,-90,12
26168,-90,12
26246,-90,12
26252,-89,16
26257,-90,12
26262,-89,16
26268,-90,12
26339,-90,12
26341,-89,16
26343,-90,12
26348,-91,8
26354,-89,16
26429,-88,20
26431,-89,16
26435,-90,12
26438,-89,16
26443,-89,16
26519,-88,20
26525,-89,16
26528,-89,16
26609,-90,12
26614,-89,16
26622,-90,12
26704,-90,12
26707,-90,12
26712,-89,16
26716,-90,12
26790,-90,12
26793,-90,12
26797,-90,12
26801,-90,12
26805,-90,12
26880,-91,8
26884,-92,4
26887,-90,12
26890,-91,8
26895,-91,8
26972,-91,8
