timestamp_ms,rssi,lqi
0,-68,100
102,-67,104
202,-67,104
303,-67,104
403,-67,104
502,-68,100
603,-68,100
705,-67,104
806,-66,108
906,-66,108
1006,-66,108
1107,-68,100
1208,-68,100
1306,-67,104
1407,-69,96
1512,-70,92
1609,-68,100
1710,-63,120
1809,-66,108
1912,-64,116
2015,-67,104
2111,-67,104
2212,-63,120
2217,-63,120
2315,-60,132
2415,-59,136
2517,-58,140
2615,-59,136
2714,-59,136
2814,-60,132
2916,-61,128
3021,-59,136
3119,-58,140
3220,-57,144
3320,-55,152
3420,-55,152
3520,-54,156
3620,-53,160
3721,-52,164
3821,-51,168
3922,-50,172
4022,-50,172
4123,-51,168
4223,-48,180
4326,-50,172
4426,-49,176
4525,-48,180
4625,-48,180
4726,-48,180
4826,-49,176
4927,-48,180
5030,-51,168
5134,-55,152
5230,-52,164
5331,-52,164
5433,-51,168
5531,-52,164
5632,-50,172
5730,-51,168
5832,-50,172
5936,-49,176
6034,-51,168
6141,-51,168
6236,-50,172
6334,-50,172
6439,-50,172
6542,-50,172
6638,-50,172
6737,-49,176
6838,-49,176
6939,-50,172
7040,-49,176
7141,-48,180
7242,-49,176
7342,-49,176
7442,-50,172
7544,-50,172
7644,-48,180
7742,-48,180
7850,-50,172
7946,-52,164
8054,-50,172
8146,-54,156
8249,-54,156
8348,-54,156
8447,-54,156
8549,-54,156
8648,-53,160
8749,-54,156
8849,-59,136
8950,-61,128
9050,-58,140
9152,-60,132
9251,-60,132
9351,-62,124
9454,-60,132
9557,-59,136
9657,-57,144
9754,-52,164
9855,-52,164
9958,-54,156
10059,-53,160
10159,-55,152
10261,-54,156
10357,-53,160
10461,-55,152
10561,-57,144
10663,-66,108
10762,-64,116
10861,-61,128
10963,-61,128
11064,-61,128
11163,-55,152
11270,-54,156
11382,-56,148
11466,-55,152
11564,-53,160
11665,-53,160
11768,-51,168
11870,-51,168
11974,-52,164
12067,-52,164
12167,-51,168
12278,-51,168
12370,-51,168
12471,-52,164
12570,-52,164
12672,-53,160
12774,-56,148
12873,-55,152
12975,-52,164
13074,-51,168
13175,-51,168
13275,-52,164
13376,-53,160
13477,-54,156
13578,-55,152
13678,-57,144
13780,-60,132
13878,-63,120
13979,-69,96
14079,-76,68
14180,-74,76
14186,-73,80
14281,-71,88
14380,-69,96
14480,-64,116
14583,-59,136
14684,-60,132
14785,-59,136
14886,-61,128
14987,-58,140
15084,-55,152
15188,-55,152
15287,-58,140
15389,-60,132
15490,-59,136
15589,-64,116
15687,-57,144
15790,-64,116
15891,-62,124
15990,-58,140
16090,-61,128
16193,-59,136
16293,-57,144
16394,-57,144
16492,-56,148
16595,-59,136
16694,-56,148
16795,-56,148
16895,-56,148
16998,-57,144
17096,-55,152
17196,-55,152
17298,-55,152
17398,-55,152
17504,-57,144
17601,-56,148
17702,-55,152
17804,-56,148
17902,-57,144
18003,-54,156
18105,-60,132
18203,-57,144
18305,-57,144
18406,-54,156
18503,-56,148
18605,-55,152
18707,-56,148
18807,-55,152
18907,-56,148
19007,-56,148
19107,-55,152
19215,-55,152
19309,-55,152
19411,-55,152
19509,-56,148
19613,-55,152
19714,-56,148
19811,-56,148
19914,-56,148
20013,-55,152
20114,-57,144
20214,-55,152
20315,-55,152
20416,-57,144
20516,-56,148
20618,-55,152
20718,-56,148
20818,-57,144
20920,-57,144
21018,-56,148
21120,-56,148
21222,-56,148
21321,-56,148
21422,-55,152
21521,-56,148
21623,-57,144
21722,-56,148
21824,-56,148
21925,-56,148
22026,-56,148
22125,-56,148
22232,-55,152
22328,-56,148
22428,-55,152
22527,-56,148
22628,-56,148
22729,-56,148
22830,-56,148
22932,-56,148
23031,-56,148
23130,-56,148
23233,-56,148
23334,-55,152
23432,-56,148
23534,-56,148
23635,-56,148
23736,-56,148
23841,-55,152
23941,-56,148
24044,-55,152
24138,-56,148
24238,-56,148
24338,-56,148
24445,-56,148
24540,-56,148
24641,-56,148
24741,-56,148
24841,-56,148
24941,-56,148
25042,-56,148
25143,-56,148
25244,-55,152
25344,-57,144
25443,-56,148
25547,-56,148
25645,-55,152
25746,-56,148
25845,-57,144
25951,-56,148
26055,-56,148
26150,-56,148
26250,-56,148
26351,-56,148
26451,-56,148
26551,-56,148
26652,-56,148
26752,-56,148
26854,-56,148
26956,-56,148
27053,-56,148
27153,-57,144
27256,-57,144
27355,-58,140
27457,-58,140
27556,-58,140
27656,-57,144
27762,-57,144
27859,-58,140
27959,-57,144
28059,-56,148
28160,-55,152
28262,-55,152
28362,-56,148
28461,-57,144
28466,-57,144
28568,-59,136
28663,-58,140
28762,-57,144
28866,-57,144
28966,-57,144
29065,-57,144
29165,-57,144
29266,-57,144
29369,-57,144
29469,-57,144
29567,-56,148
29669,-56,148
29769,-56,148
29870,-57,144
29970,-57,144
30070,-57,144
30171,-57,144
30175,-57,144
30277,-56,148
30371,-56,148
30473,-56,148
30579,-56,148
30674,-56,148
30775,-56,148
30876,-57,144
30983,-57,144
31078,-56,148
31178,-56,148
31278,-56,148
31380,-56,148
31385,-56,148
31479,-56,148
31579,-55,152
31678,-55,152
31780,-55,152
31883,-56,148
31983,-56,148
32082,-56,148
32182,-56,148
32284,-56,148
32384,-55,152
32491,-55,152
32585,-56,148
32686,-56,148
32692,-56,148
32784,-56,148
32886,-56,148
32988,-55,152
33088,-57,144
33188,-55,152
33289,-55,152
33396,-55,152
33489,-55,152
33592,-55,152
33691,-55,152
33792,-57,144
33898,-55,152
33994,-56,148
34092,-57,144
34193,-57,144
34295,-57,144
34396,-57,144
34495,-55,152
34602,-56,148
34696,-56,148
34798,-57,144
34905,-56,148
34998,-56,148
35100,-55,152
35198,-57,144
35302,-56,148
35399,-57,144
35503,-57,144
35604,-57,144
35703,-56,148
35804,-57,144
35904,-57,144
36004,-56,148
36106,-55,152
36205,-56,148
36308,-56,148
36406,-56,148
36510,-56,148
36608,-56,148
36708,-56,148
36815,-56,148
36909,-55,152
37010,-56,148
37110,-55,152
37211,-56,148
37313,-56,148
37413,-56,148
37511,-56,148
37614,-56,148
37712,-56,148
37815,-56,148
37917,-56,148
38015,-56,148
38115,-56,148
38217,-56,148
38317,-56,148
38418,-56,148
38520,-56,148
38621,-56,148
38720,-56,148
38821,-56,148
38920,-56,148
39022,-56,148
39122,-56,148
39221,-56,148
39323,-56,148
39424,-56,148
39525,-56,148
39624,-56,148
39726,-56,148
39825,-56,148
39927,-56,148
40027,-56,148
40129,-56,148
40227,-56,148
40330,-56,148
40430,-56,148
40528,-56,148
40631,-56,148
40732,-56,148
40832,-56,148
40932,-56,148
41032,-56,148
41133,-56,148
41234,-56,148
41334,-56,148
41436,-56,148
41536,-56,148
41638,-56,148
41735,-56,148
41837,-56,148
41939,-56,148
42038,-56,148
42139,-56,148
42243,-56,148
42340,-56,148
42441,-56,148
42541,-55,152
42643,-56,148
42742,-56,148
42844,-56,148
42944,-56,148
43044,-56,148
43144,-55,152
43246,-55,152
43356,-56,148
43446,-56,148
43548,-56,148
43650,-56,148
43747,-55,152
43851,-55,152
43949,-55,152
44049,-55,152
44150,-55,152
44252,-55,152
44351,-55,152
44453,-55,152
44553,-55,152
44658,-55,152
44754,-56,148
44854,-56,148
44954,-56,148
45055,-56,148
45156,-56,148
45257,-55,152
45357,-56,148
45458,-56,148
45559,-56,148
45661,-56,148
45762,-56,148
45860,-55,152
45961,-56,148
46063,-56,148
46161,-55,152
46262,-56,148
46362,-55,152
46464,-56,148
46566,-56,148
46664,-56,148
46765,-56,148
46868,-56,148
46966,-56,148
47066,-56,148
47171,-56,148
47273,-56,148
47368,-56,148
47472,-56,148
47569,-56,148
47670,-55,152
47773,-56,148
47777,-56,148
47873,-55,152
47975,-56,148
48072,-55,152
48174,-55,152
48273,-55,152
48374,-56,148
48475,-55,152
48576,-56,148
48678,-56,148
48782,-56,148
48877,-56,148
48978,-56,148
49078,-56,148
49178,-56,148
49280,-56,148
49380,-56,148
49482,-56,148
49581,-56,148
49682,-56,148
49782,-56,148
49887,-56,148
49985,-56,148
50085,-56,148
50185,-56,148
50286,-56,148
50387,-56,148
50484,-56,148
50588,-56,148
50692,-56,148
50788,-56,148
50888,-56,148
50990,-56,148
51090,-55,152
51190,-55,152
51291,-55,152
51390,-55,152
51494,-55,152
51593,-56,148
51693,-55,152
51792,-56,148
51897,-56,148
51995,-56,148
52096,-56,148
52196,-56,148
52295,-56,148
52398,-56,148
52498,-56,148
52598,-56,148
52700,-56,148
52799,-56,148
52899,-56,148
52998,-56,148
53102,-56,148
53202,-56,148
53301,-56,148
53401,-56,148
53503,-56,148
53603,-55,152
53706,-55,152
53806,-55,152
53810,-55,152
53904,-56,148
54008,-56,148
54109,-56,148
54207,-56,148
54307,-56,148
54410,-56,148
54508,-56,148
54609,-56,148
54709,-56,148
54811,-56,148
54910,-56,148
55010,-56,148
55114,-56,148
55212,-56,148
55313,-56,148
55413,-56,148
55517,-56,148
55615,-55,152
55622,-55,152
55628,-55,152
55717,-55,152
55818,-55,152
55918,-56,148
56017,-56,148
56116,-56,148
56217,-56,148
56317,-56,148
56421,-56,148
56521,-55,152
56623,-56,148
56722,-56,148
56821,-56,148
56923,-56,148
57024,-55,152
57124,-55,152
57223,-56,148
57325,-56,148
57427,-56,148
57527,-56,148
57626,-56,148
57726,-56,148
57829,-56,148
57929,-55,152
58029,-55,152
58128,-56,148
58232,-56,148
58330,-56,148
58431,-56,148
58534,-55,152
58634,-55,152
58732,-55,152
58835,-56,148
58935,-56,148
59036,-55,152
59135,-55,152
59234,-55,152
59335,-55,152
59438,-55,152
59536,-55,152
59639,-55,152
59738,-55,152
59846,-55,152
59941,-55,152
60039,-55,152
60141,-56,148
60242,-56,148
60342,-56,148
60443,-56,148
60446,-56,148
60542,-56,148
60645,-56,148
60744,-56,148
60846,-56,148
60947,-56,148
61047,-56,148
61146,-56,148
61246,-56,148
61348,-56,148
61449,-56,148
61548,-56,148
61649,-56,148
61751,-56,148
61756,-56,148
61850,-56,148
61950,-56,148
61952,-56,148
62050,-56,148
62154,-56,148
